Topic,Title,ID,Comments,Label,Index
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Hey Frump, ""If ya dont know, now ya know"".....now what besh",0,[ 856 1289 1227 ...  702 1065  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,What proof do we have that this is happening?,0,[1085 1256 1227 ...  179  157  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Well we know from every ex-trump official that trump doesn’t listen to briefings so can we really believe him when he says “I didn’t hear about it”,0,[1226  909 1020 ...  374 1000  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,this isnt new lol,0,[1131  608 1176 ... 1065 1437  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"John Bolton and CNN? It must be true 
Hahahahaha",0,[1283 1197 1254 ...  374 1437  382]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I remember someone kept on touting, ""what's wrong with being more friendly with russia,"" during their campaign, it seems like someone was being paid to spread that, it just came out of nowhere, trump is a manchurian candidate from russia.",0,[ 961 1218 1313 ... 1205  564  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who created the mujahedeen.....who gave them stingers....to be used against whom,1,[1318 1200  539 ... 1084 1000 1437]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Our troops, or off the reservation mercs?",1,[ 951  291 1485 ...  939 1006  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"We are there because: 1) poppy for the Big Pharma drugs, Lithium for batteries (largest deposits in the world) and they do have oil & gas too (much smaller amounts though) ...",1,[ 983 1361  762 ...  739 1000  418]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Remember fast and furious? where is the rage from the right now?,1,[1139 1386  907 ...  222  157  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"What else would Russia say?!!
“Yeah, we’re sorry about that??”",0,[ 187 1311 1218 ... 1147  601  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"If Pelosi does a news briefing about it you know its a lie, Schumer will be next, then Schiff....if Trump is in cahoots with Russia, why would Russia bother? Wake up",1,[1221  218 1275 ... 1205  702  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Many protests still and media not covering it anymore lol,0,[  77 1423 1338 ...  739 1437 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Another russia hoax against trump,Nancy and Joe at it again lol",1,[1039 1221 1236 ...  289  702 1336]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,lmfao remember “Benghazi” being repeated 95938294939493 times in 2016? Yeah well this is an actual scandal and it’s WORSE.,1,[1331 1186  371 ...  222  739 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Another lie from the democrat party news organization operatives,1,[1055  446  356 ... 1383  696  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Hes a traitor plain and simple. Cares about russia his image and money far more then the american people.,0,[1218 1236  915 ... 1437 1000  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Well.. WW3 is about to resurface. Time to play some MW2.,0,[1277 1208  158 ...  761  421  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is so funny,0,[1150 1090  751 ...  421  702  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Time to take a bounty out on Putin,0,[1202  161   74 ...  702  582 1383]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Why are they (DS) intent on starting another war?,0,[ 989 1152 1260 ...  343  128 1437]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,My stepdad just came back from Afghanistan yesterday! Thank God he’s home safe. I hope everyone else still stationed there is safe! God bless ❤️,0,[1067  294 1210 ...  382 1147  355]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,anonymous source again?,0,[1258 1302  954 ...  702  157 1383]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"..bolton bwahahhaah.. talking.. outrageous.. mirror mirror on the wall..
We Cheat ..We Steal..We Lie.. 
We Came.. We Saw.. He Died..",1,[1283 1197 1235 ...  382 1437  374]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"let's be clear, the talib will do anything for money and would be happy to do so...",0,[1136 1131  609 ...   60  165 1336]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,*Proof?*,0,[1232 1085 1227 ...  739  289  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,2020 is the craziest year so far,0,[1306 1489 1482 ... 1383 1000  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Anonymous sources as usual. Where is the evidence?,0,[1253 1232 1227 ...  739  157  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who else would like to have a dollar for every time the media has used bombshell in a story on Trump ?,0,[1331  999 1160 ... 1000 1147  418]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Would this be considered an act of war ?,0,[1152  989  200 ... 1336  702  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I wonder why Fox News doesn't allow comments on their video on the same story 🤷‍♂️,0,[ 787  510 1407 ... 1000  157  421]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"So soldiers, how do you feel about your commander in chief ignoring this at your own peril? This is Benghazi × 100!",0,[1003 1178 1064 ...  739  382 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Any facts?,0,[1136  609  547 ...   60  418  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Election year whose gonna win? I vote for Cuomo,0,[ 369 1276 1314 ...   76  939  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Get that joke for a president out of there already!,0,[ 930  999 1036 ...  596 1437 1147]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,In other one ☝️ or excuse to keep troops in Afghanistan?,0,[1210  294 1212 ...  418  355 1147]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Except it’s all fake, NSC said there was no record of any such information/ briefing",0,[1226 1055  909 ...  939  157 1336]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Cold war 2,0,[  63 1277  213 ...  996  557  564]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,2020:oh y’all thought I forgot about ww3🤣,0,[1306  534  723 ...  421  702  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"The Russian promote alt right rhetoric here in the US , The piss tape might real",0,[1194  265 1311 ...  289 1401  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,ONE of? How the many ARE there now?,0,[ 886  609 1223 ...   60  596  418]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,WW3? The return of the red army,0,[1277 1208  970 ...  128 1147 1437]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Fox News has turned off their comments with regard to this report of attacks on troops.,0,[ 979 1200 1064 ...  702  289 1147]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,GOP supports the killing of our troops.,0,[1209  995  979 ...  437  739  355]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Dems wanna go to war with Russia smh,0,[ 134  160 1126 ... 1147  289  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Must be an election year,0,[1314 1050 1026 ...  696 1205  271]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,WW3 is going to happen,0,[1208 1248  950 ... 1147  418  421]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"The only time Trump isn't lying, is when he's inhaling between lies.

Putin: ""I just spoke with President Trump, and told him that it wasn't Russia. I told him that I didn't see any reason why it would be Russia. I was extremely strong, and tremendously powerful in my denial.""",0,[1031  915 1041 ...  418  289  374]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,meteor and world War 3 late 2020 im calling it,0,[1277 1308 1484 ... 1437  799 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I call BS! You can't trust MSM or the Democrats anymore. They have proven to be liars time and time again.,1,[1451  347 1228 ...  128 1205  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is too much!,0,[735 608 751 ... 157 739 271]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Switch bait,0,[1289 1302 1361 ... 1437  271  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Bolton and Pelosi agree on something? What world do we live in?,0,[1197 1235 1254 ... 1437  696  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Lol, the nyt? Yeah, maybe a reliable news source 20 years ago but now they are like the national enquirer.",0,[1106 1074  660 ...  222 1000 1383]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Wow ABC still keeping this fake news on there after intel community proving it was fake, made up. Fake story.",0,[1434 1345 1113 ...  421  702  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,HAHAHA HAHA NO WAY HAHAHA IS THIS THE NEW ONE? HAHAHA SO DESPERATE HAHAHAHAHA WHAT A JOKE HAHAHA,0,[1249 1150 1234 ...  271  418  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I mean, weren't they going to try to kill them anyway?",0,[1124  688 1331 ... 1437 1006 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,To to impeach this clown,0,[ 495 1331  414 ... 1205  702 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,What's the big deal again?,0,[1186 1016 1361 ...  739  702  157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,We will double the bounty for each Russian heads.,0,[1250  265 1087 ...  692  343 1205]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,The Trumpism party will not believe or care. The Trumpism party does NOT care about America.🙏🇺🇸,0,[ 968 1145  999 ...  222 1000 1437]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ah a election year and it's counting down so let's regurgitate the Russia Russia Russia thing once again, but remember china is our fRiEnD.",0,[ 156  187 1236 ... 1474 1147  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Pelosi bringing up Russiagate again.........desperate! Maybe you could actually present some policy?,1,[1242 1221  469 ... 1205 1336  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"What voter interference wasn't working anymore, had to make up something new, how awful. Its despicable. They really want war don't they. It makes me sick.",0,[1314  994 1050 ...  739  374  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"He knows now, so what is this draft dodger going to do?",0,[1115  917 1474 ...  996 1336  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"How cute, Nancy Pelosi trying to shoot again more shots on trump",0,[ 399 1190  458 ...  702  289 1336]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,So whoever made this claim has zero evidence is what this video is about?,0,[662 787 510 ... 939 739 157]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,ope.... better cut that biden clip short. he must've started rambling incoherently again,0,[ 302  287  283 ...  739 1417  418]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ok so now that he knows, what is he going to do about it?",0,[ 941 1072 1019 ... 1065  739  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who out there expected any but a lie from Tump? ? ? ? ? ?,0,[1310 1186 1361 ... 1000 1479  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Get rid of Russia. Driving me 🥜,0,[ 16 113 187 ... 289 564 702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Shocking,0,[1361  608  735 ...  596  702 1065]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Yeah, kind of like the intelligence that said weapons of mass destruction were in Iraq. 
More pre election propaganda since the Russian involvement and impeachment didn’t pan out. Pelosi seems almost giddy.",0,[ 381  218  399 ... 1205 1336  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Stop trying to shift our attention from the CCP,0,[608 886 751 ... 246 157 271]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is straight up propaganda from the depths of the CIA,1,[1134  164  162 ... 1000  739 1437]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Me: 2020 couldn't be ANY worse...

2020:",0,[1257 1269 1083 ...  222  739  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I say we assassins Putin!,0,[1135  161 1041 ...  421  582 1417]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Ah yes these are the end times indeed just as it was foretold WWIII is almost upon us hope y’all prepared for the chaos that is to come it will be biblical,0,[ 200 1306  500 ... 1185  564  939]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Remember trump invited the taliban for diner on the eve of 9/11,0,[1316 1222  296 ...  601  222  702]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"But, Tump said he is a good man, tremendous friend. Next, don't know him never met him",0,[1300  691  832 ... 1392 1479  739]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Haha another bombshell report about Russia...,0,[  74  161 1241 ...  702  739  418]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Send protesters to fight Russia,0,[ 151  126  160 ... 1437  289 1000]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Russia couldn’t beat them 😂- they can’t f with us either ! God bless the USA and trumps response is a flat out joke,0,[1218 1188 1241 ...  564 1147  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Why does this come out right around election time ????,0,[1276 1050  345 ...  289  702 1205]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ohhh, back on the Russia kick again?",0,[272 151 156 ... 564 582 289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Because the Taliban's plan has been to give US troops massages and cooking lessons until now.,0,[ 299  296 1212 ...  939  355  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"BONE SPURS HAVE BEEN GIVING russia THE RED CARPET TREATMENT...HE SOLD U.S/us OUT...BE ON POINTS AMERICA, NO LACKING",0,[1121  982   78 ... 1437  877  289]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Oh? Are we outraged? Was it outrageous when we provided stinger missiles to the same people to shoot down Russian helicopters?,0,[ 214 1237 1200 ...  374  382 1084]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,The Coalition of Puppies to Keep US from Being Thrown off a Cliff is offering a bounty of 100 face licks and 250 cute barks for anyone who kills a US soldier.,0,[1217 1287  951 ...   60 1185  596]
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who tf is making allegations?,0,[1213  353  976 ...  696  702  421]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don't like Trump. I plan to vote against him. But I do wish his words against racism and racists were in the media more. They're there. A lot. Trump could do a lot personally to turn down the heat, but so could the media. We don't have Hitler in the White House, nor a racist. Just knowing that should be good.",0,[1498 1465 1160 ...  374 1336 1147]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,why cant we all just live in harmony?,0,[1289  785 1485 ... 1000 1437 1065]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Look up Dwayne Dickson. It gives you the bigger picture of what led to Heather Heyer's death.,1,[1124  503  281 ...  155  271  157]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I searched up Fallout 76 and this showed up
I'm not a political guy just saying",0,[1228 1114   34 ...  996 1417 1000]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Make this day purge day,0,[ 927  280 1331 ...  418  702  739]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,This shouldn't be aloud in amerikkka,0,[584  52 836 ... 712 692 564]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"In the year 2025 the Left and the right of Americans will finally live in peace and harmony, working side by side in Russian work camps.",0,[1218 1313 1236 ...  739  564  289]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Defunct dying groups, WS and Antifa, but the Media have to keep the racist divide narrative alive.....yet 60 shot in Chicago, and 12 dead, since 1960, 39,000 dead in Chicago.....any smart people want to tell where we should be focusing our outrage, and efforts??? Here's what I see, more divide, more Media ratings on the sensational stories, and nothing done in Chicago, ie, 100's more dead....yet no news coverage for them.",0,[1331  608 1124 ... 1000  157 1336]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Charlottesville Virginia: Criminals and terrorists whose killed innocent civilians last year in that place must be jailed.,0,[1333 1428 1421 ...  179  702   60]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"if someone was attacking my car from all sides, my car is going to move",0,[ 721  605  516 ... 1490  290  596]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,One person was killed here in a mostly media instigated murder performed by idiots . The US media and your leader is trying to REPEAT this this year too and the state and police already threw in the towel in an embarrassment of a display of FEAR and INCOMPETENCE. This “ demonstration “ last year was planned falsely by misinformation and it proves that today the US is the same place it was decades ago and that it’s a nation so full of ignorance that it can’t even tell what’s FAKE info and what’s real and a bunch of fools simply show up with only one intent : To kill each other . Now that’s showing the rest of the world what a bunch of fools you are,0,[1449  611  927 ...  374  739 1000]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"The saddest part of the whole ""whites scared of being replaced thing"" is they don't reflect back when black people say, ""see what it feels like to be a minority and hated?"" It's just self centred and they still hate the ""inferior"" minorities.",1,[1498  803 1385 ... 1336  596  739]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Violence from either side is repulsive in my eyes. Here is an article of accounts
from witnesses of both sides:http://www.latimes.com/nation/la-na-charlottesville-witnesses-20170815-story.html",0,[1447 1329  887 ... 1205  739  179]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The right are right,0,[1362  886 1361 ... 1065  739  157]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Didn't Robert E Lee actually appose slavery? I remember reading that in school. So why are the alt right even trying to help keep his statue up?,0,[1398 1462 1340 ... 1185    5  157]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"No Straw please, cuz I don't suck and I love Turtles!",0,[ 574  553  840 ... 1000 1293 1437]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Can we remove these statues already. Enough is enough.,0,[1372 1353 1355 ...  179 1000  739]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Let's hope this time the protesters bring something with them to protect themselves .,0,[1423 1243   77 ...  418 1336 1000]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The media is dividing the country!!!,1,[ 180 1243  757 ... 1437  739 1000]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Trump was right. On the left, you had this Antifa group who are total troublemakers. But the liberal media wants to give them a pass and only attack the extremists on the right because it serves their biased narrative. Moreover, when Trump said there are good people on both sides I understood him to be talking more generally about good people on both sides of the Robert E. Lee monument issue. And there again he is right. I don’t buy that everybody who wanted to keep the confederate statues was evil. But the liberal media did want you to believe that because to them that is the opposition. So they framed the entire issue to their liking, just as they always do.",1,[1363 1351 1452 ... 1147 1000  739]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Why even bring this back up, you're only giving them cause to celebrate,I miss the days when boycott meant ignoring stupid people.",0,[ 867   77 1186 ...  939  596  696]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,It was the beginning of protesters fighting like thugs on the streets,0,[1423 1338   77 ...  289  418 1336]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Protesting the destruction of a public statue in 2017 makes you a white nationalist now?! That's what ABC just said!
........... FAIL",0,[1363 1372 1337 ...  418  739 1000]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Another year of Insecured Single white men marching so they can feel like they're better than people of color....
They haven't done anything positive in there miserable lives, so they blame it on people of color.",0,[1457  781  754 ...  437  739 1336]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Wow the news report was completely wrong..fake news.,1,[1434 1380 1055 ... 1336  289  702]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you president trump for your dedication and leadership to this country,0,[1445 1229 1160 ...  573  564  374]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you for sharing what President Trump was actually saying because Dems at the DNC 2020 tonight are using words out of context to defame our sitting President about this incident!,0,[ 443  332  349 ...  739 1479  702]
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don’t see them being racist towards colored people. They only show that they’re proud to be white, just how us black people show pride for being black. It only becomes racist when the Antifa start attacking them and pushing their buttons. Everyone has the right to be proud of their race. Just because they say white power doesn’t mean they’re Nazi/Racist. Just how we don’t think Black Power to be Racist.",0,[1498 1332  803 ...  739  418 1147]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The statue of Confederate General Albert Pike is still up in DC. He wrote ""Morals and Dogma"", often referred to as the Masonic Bible, where in it he says that Lucifer is the true light bearer. Since everyone in DC is a satanist, don't expect to see this one come down anytime soon.",0,[ 781 1340  985 ... 1336  246  157]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"When you start hiding the bad parts of history, you doom yourselves to repeat history.",0,[  26 1386 1448 ... 1147  418  739]
