Topic,Title,ID,Comments,Likes,Khiem,Brett,Noushin,Label
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Im sure we did(do) worse stuff,0,1,1,0,1
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Biden 2020,0,0,0,0,0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Oh? Are we outraged? Was it outrageous when we provided stinger missiles to the same people to shoot down Russian helicopters?,0,0,1,0,0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,The Coalition of Puppies to Keep US from Being Thrown off a Cliff is offering a bounty of 100 face licks and 250 cute barks for anyone who kills a US soldier.,0,0,0,0,0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who tf is making allegations?,0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don't like Trump. I plan to vote against him. But I do wish his words against racism and racists were in the media more. They're there. A lot. Trump could do a lot personally to turn down the heat, but so could the media. We don't have Hitler in the White House, nor a racist. Just knowing that should be good.",5,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,why cant we all just live in harmony?,34,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Look up Dwayne Dickson. It gives you the bigger picture of what led to Heather Heyer's death.,9,1,1,1,1
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I searched up Fallout 76 and this showed up
I'm not a political guy just saying",3,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,HeRItaGe nOt HaTE,3,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Make this day purge day,0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,啊..,1,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,This shouldn't be aloud in amerikkka,21,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"In the year 2025 the Left and the right of Americans will finally live in peace and harmony, working side by side in Russian work camps.",4,0,1,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,WE WILL ALWAYS 💖 YOU HEATHER ..,21,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Defunct dying groups, WS and Antifa, but the Media have to keep the racist divide narrative alive.....yet 60 shot in Chicago, and 12 dead, since 1960, 39,000 dead in Chicago.....any smart people want to tell where we should be focusing our outrage, and efforts??? Here's what I see, more divide, more Media ratings on the sensational stories, and nothing done in Chicago, ie, 100's more dead....yet no news coverage for them.",3,0,1,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Charlottesville Virginia: Criminals and terrorists whose killed innocent civilians last year in that place must be jailed.,0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"if someone was attacking my car from all sides, my car is going to move",3,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,One person was killed here in a mostly media instigated murder performed by idiots . The US media and your leader is trying to REPEAT this this year too and the state and police already threw in the towel in an embarrassment of a display of FEAR and INCOMPETENCE. This “ demonstration “ last year was planned falsely by misinformation and it proves that today the US is the same place it was decades ago and that it’s a nation so full of ignorance that it can’t even tell what’s FAKE info and what’s real and a bunch of fools simply show up with only one intent : To kill each other . Now that’s showing the rest of the world what a bunch of fools you are,2,0,1,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"The saddest part of the whole ""whites scared of being replaced thing"" is they don't reflect back when black people say, ""see what it feels like to be a minority and hated?"" It's just self centred and they still hate the ""inferior"" minorities.",24,1,0,1,1
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Violence from either side is repulsive in my eyes. Here is an article of accounts
from witnesses of both sides:http://www.latimes.com/nation/la-na-charlottesville-witnesses-20170815-story.html",0,1,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Ban assault vehicles!,1,1,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The right are right,9,0,0,1,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Didn't Robert E Lee actually appose slavery? I remember reading that in school. So why are the alt right even trying to help keep his statue up?,5,0,0,1,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"No Straw please, cuz I don't suck and I love Turtles!",0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Can we remove these statues already. Enough is enough.,8,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Let's hope this time the protesters bring something with them to protect themselves .,0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,The media is dividing the country!!!,17,1,1,0,1
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Trump was right. On the left, you had this Antifa group who are total troublemakers. But the liberal media wants to give them a pass and only attack the extremists on the right because it serves their biased narrative. Moreover, when Trump said there are good people on both sides I understood him to be talking more generally about good people on both sides of the Robert E. Lee monument issue. And there again he is right. I don’t buy that everybody who wanted to keep the confederate statues was evil. But the liberal media did want you to believe that because to them that is the opposition. So they framed the entire issue to their liking, just as they always do.",7,1,1,0,1
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Why even bring this back up, you're only giving them cause to celebrate,I miss the days when boycott meant ignoring stupid people.",0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,It was the beginning of protesters fighting like thugs on the streets,0,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Protesting the destruction of a public statue in 2017 makes you a white nationalist now?! That's what ABC just said!
........... FAIL",3,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Another year of Insecured Single white men marching so they can feel like they're better than people of color....
They haven't done anything positive in there miserable lives, so they blame it on people of color.",3,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Wow the news report was completely wrong..fake news.,1,1,1,0,1
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Right wing more like wrong wing,1,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you president trump for your dedication and leadership to this country,4,0,0,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Thank you for sharing what President Trump was actually saying because Dems at the DNC 2020 tonight are using words out of context to defame our sitting President about this incident!,0,0,1,0,0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don’t see them being racist towards colored people. They only show that they’re proud to be white, just how us black people show pride for being black. It only becomes racist when the Antifa start attacking them and pushing their buttons. Everyone has the right to be proud of their race. Just because they say white power doesn’t mean they’re Nazi/Racist. Just how we don’t think Black Power to be Racist.",3,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The statue of Confederate General Albert Pike is still up in DC. He wrote ""Morals and Dogma"", often referred to as the Masonic Bible, where in it he says that Lucifer is the true light bearer. Since everyone in DC is a satanist, don't expect to see this one come down anytime soon.",20,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"When you start hiding the bad parts of history, you doom yourselves to repeat history.",2,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's all about southern white culture. These monuments were all erected after the civil war. They saying these people have no right to their heritage.,103,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I searched for an update from TODAY yet You Boob keeps giving me these videos. 
What the heck!? 
Agenda much?",1,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's history. Taking down statues will not change it.,3,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I heard there was a helicopter crash near by. Also, i've heard about David Duke's statement. Now the liberal media will take what he said to brand all Trump supporters as racist pigs.",6,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Good!,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,That's so dumb. Keep the statue there....,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Member freedom? Oh yeaaaah ... I memba! #liberalsarentliberal,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I think a monument or a statue that has been in place for very very long time and it should be grandfathered in and no one should have a right to remove it,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Ｎｏ　ＫＫＫ,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,This is donkey dung!,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,HOLY COW! ! Total BS!! Violence caused by ANTIFA!!,0,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Actually 3 dead,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,2nd Civil War here?...,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,im ready,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,unite the right!,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Still waiting for the Media and the Senators to come out say what it really is! The left Trying to erase our History and remove all Confederate Statues. But i keep hearing White Nationalists and White Supremecy! Starting to look like all Media is on the Left side!,0,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I am Robert E Lee.,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The south didn't. Get God's. Message when they lost the war! They should of repented for slavery! And educated their former slaves. THEY didn't ,so God punished them with poverty and ignorance!",2,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Trying hard to divert attention from North Korean problem, which puts China as the Kimmie puppet masters.
so sad.",0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Make that 3 dead now!,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,We are still in the caveman ages,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,These rallies are just another leftist attempt to lie about the right. Don't repeat history's mistakes.,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"We got here for 2 reasons. The first is that these cities are literally removing our countries history because of people's feelings which is angering people. And second, because if you're proud to be white or American, it's considered racist. Although, if you're proud to be anything else, it's not considered racist and that double standard also angers people.",106,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It was a left-wing nut did it,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Spin spin spin! Fox about 1 percent of the people there we displaying swastikas.,0,1,0,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,that statues worth that much problems it's just part of our history we should just leave it alone,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Pushing identity politics has brought this.,1,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,They have a statue at the German cemetery in Belgium.Its a soldier....,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,IF they dont want the statue ill take it and put it in my field in colorado i think itll look nice sitting there,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Dj,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"This is the first time Muslim are screaming.. ""YES, IT'S NOT US"" pray Allah!!!",1,1,0,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,✊🏾 power to the people.,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Tell me who are the real nazis?,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Too much oppression against white people. Too much BLM lies against white people. Too much bias and bigotry against white people. And so now, they wake up, they fight, they resist, and they defend.

Folks, remember this: Justice is never a gift from corrupt medias and politicians. You have to fight to earn it.",58,0,0,1,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,The news reports seem to have a leftist slant!,8,1,0,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"There's only one reason we are at this point. It's 8 years of Obama. Before Obama I remember talking to my friends about my kids and how they never talk about race, they never notice race, they have friends of every different race and none of them ever even mention it. I remember thinking we've finally got past race with the next generation. Then Obama became president and its been nothing but race this and race that. I just want to thank Obama and the Democratic Party for setting race relations back 40 years.",2,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazis ?? I saw a lot of footage.....I didn't see any Nazis......if you say Nazi ..... you better show some actual Nazis ! FAKE ....,3,1,0,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,There is no confederacy. So why?,0,0,0,1,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I need to learn more about the confederates. Idk what they stood for but if it's worth people fighting tooth and nail over, it's got to be crucial to understanding and formulating a proper dialogue.",0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Keep taking away from the whites and give to others won't work out well, just as planned. Make it illegal to talk about granddaddy being a slave if the statues have to go so does that language.",1,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,don't forget on history,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It is time for the South to rise again.,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,*YOU WILL NOT REPLACE US! YOU WILL NOT REPLACE US!*,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Those southern people aren't going to put with the crap that goes on in California.,1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazi's? I don't think so.,0,0,0,1,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Modern day Operation Mockingbird tactics and divisive rhetoric from mainstream media is what has led the country to the state it is in.,7,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,WHITE AND BLUE LIVES MATTER!!!,30,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,BLM black supremacist?,1,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,this wasnt terrorism a person getting run over during a riot doesnt classify as terrorism,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,The alt-right and white nationalist groups have officially become terrorist organizations by employing the tactics of Isis.,3,0,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Further proof that there is far too much inbreeding among Republican family members.,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Regardless of driver's motive, this should be a good lesson for all you leftists to stay out of the street when you ""protest"". Your fault for not thinking if this happens to you.",0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"If you remove all the offensive statues and flags, they still won't be happy.",1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I wish it was a Freight train carrying jet fuel.....,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Of course you are looking for trouble removing the Robert E Lee statue. What do you think would happen if we took down the Marten Luther King Jr statue? WW3,2,0,0,1,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Don't be in the road.,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,in this manner america will follow the arabic spring which soon turned to autumn,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Look zombies run them over.,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Why can't people just leave the f*cking statues alone? What harm is it causing? I bet you there would be national hellraising if one were to remove a statue of a civil rights leader/activist.,2,0,0,1,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Haha better follow the rules now boys,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"So glad the Media actually called it ""an act of terrorism"" .... because thats exactly what it is!! the only thing i find suspicious is how darkly tinted all the windows on the car were.... something doesnt seem right here...",1,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,He needs bigger car.,0,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Biased reporting.,0,1,1,0,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"So acc to the comments section, now even fox news seems to be to leftist for white supremacists..wow!!",0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Fox is traitor news,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"It's hard to say how I feel about this. I'm English so north/south stuff in America, I've got no horse in this race. However, a national hero of the English is Sir Francis Drake but he was also one of the first Englishmen to take part in the Atlantic Slave Trade. If someone was trying to have his statues removed I'd be really pissed, but then Francis Drake was famous for defending England against the Spanish Armada, not taking part in a war with slavery was a central issue.",0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Traitors removeing monuments of veterans..where is all our vets? You guys need to stand up...fyi locked and loaded in atl..,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Fox news is going full libtard.,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazis? great reporting...............,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Yep, it became about hatred, bigotry, and racism once ANTIFA and BLM got involved. Before that it was a peaceful protest against removing US history.",0,0,1,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I once thought I was a republican. After seeing comments from the right over the last year or two. I know I am not. I can't participate in this kind of hatred,4,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Alt left and right are as bad as each other yet only one is treated as they should be. This was all about not wanting history being removed. What about the countless times BLM and antifa have attacked people, rioted in the streets, robbed shops and smashed public property and called it noting but ""protests"" I call BS couple standards. And as I said before alt left and right are as bad as each other. Different sides of the same coin.",2,0,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I just started a go fund me to fix the car. Excellent work driver,108,1,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Tear Down The Monuments you don't believe in just like Isis.,0,0,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,A black woman was driving the car,1,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"We don't need radical behaviour in America 

the public safety of good community✌️👀💭",0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I can't seem to comprehend and understand why Confederate statues are still anybody that is built into a statue is always a hero or somebody that contributed to something good those confederate leaders are not heros there monsters. They don't deserve to be remembered the deserve to be forgotton,0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"All planned to stir up the race war. Same narrative on all MSM. Just like North Korea.. all part of the plan for the coming World War. The cops stayed out of the brawls, and allowed the situation to escalate. It's all about the agenda. #OrderOutOfChaos",0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Why was BLM there? It was already established the 'unite the right' was having a peaceful protest. I submit to you that BLM and all of the counter protestors are to blame. Why go??? You already know whats gonna happen. Where is Al Sharpton when you don't want him. The Governor of Virginia is spineless....,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I hear it was a antics member running into BLM crowd,11,1,1,0,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Why weren't the police in between them? Everyone has a right to protest. None of this would have happened if they did their job.,1,0,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I don't agree with the Nazis but you show up and start a fight. They fought back. whos to blame? This country is being divided and the media is doing it.,0,1,1,1,1
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"So, everything, everyone and every place, at all times, in the US is now racist.",0,0,0,0,0
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,At least Fox calls it terrorism,0,0,0,0,0
